Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
12.87935,77.64333,907,0.90,2023-11-26T02:17:08.000Z,gps,12.87926,77.64351,821,2.00,10.20,121.26,gps [GPS],00:00:02,11.3,0.0,,,,false,30 / 59,1454,8585.4,2,1.00,0.85,0.53,0.0,0,Hike,07:47:08 GMT+05:30,07:47:08.206,07:47:07.617,07:47:07.630,43 P 786876 1425269,36.73,22.82,80
12.87933,77.64337,908,0.82,2023-11-26T02:17:09.000Z,gps,12.87921,77.64360,822,2.00,10.21,121.29,gps [GPS],00:00:01,5.6,0.0,,,,false,29 / 59,1455,8591.0,2,1.07,0.94,0.53,0.0,0,Hike,07:47:09 GMT+05:30,07:47:09.230,07:47:08.642,07:47:08.659,43 P 786881 1425267,36.77,22.85,80
12.87917,77.64367,909,1.94,2023-11-26T02:17:10.000Z,gps,12.87916,77.64369,823,2.00,10.46,117.76,gps [GPS],00:00:01,36.1,0.0,,,,false,28 / 59,1456,8627.2,2,1.08,0.94,0.53,0.0,0,Hike,07:47:10 GMT+05:30,07:47:10.244,07:47:09.656,07:47:09.672,43 P 786913 1425250,37.65,23.39,80
12.87915,77.64372,909,1.39,2023-11-26T02:17:11.000Z,gps,12.87912,77.64378,824,2.00,10.61,118.97,gps [GPS],00:00:01,6.4,0.0,,,,false,26 / 59,1457,8633.5,2,0.92,0.72,0.56,0.0,0,Hike,07:47:11 GMT+05:30,07:47:11.262,07:47:10.674,07:47:10.685,43 P 786919 1425247,38.19,23.73,80
12.87911,77.64380,910,1.03,2023-11-26T02:17:13.000Z,gps,12.87903,77.64396,825,2.40,10.27,124.03,gps [GPS],00:00:02,10.2,0.0,,,,false,23 / 59,1459,8643.7,2,1.24,1.08,0.62,0.0,0,Hike,07:47:13 GMT+05:30,07:47:13.237,07:47:12.649,07:47:12.666,43 P 786928 1425243,36.97,22.98,80
12.87908,77.64384,910,0.95,2023-11-26T02:17:14.000Z,gps,12.87895,77.64405,825,2.40,10.61,129.34,gps [GPS],00:00:01,4.9,0.0,,,,false,26 / 59,1460,8648.6,2,0.87,0.67,0.56,0.0,0,Hike,07:47:14 GMT+05:30,07:47:14.242,07:47:13.654,07:47:13.673,43 P 786932 1425240,38.19,23.73,80
12.87906,77.64388,911,0.89,2023-11-26T02:17:15.000Z,gps,12.87888,77.64413,825,2.50,10.58,128.83,gps [GPS],00:00:01,4.8,0.0,,,,false,23 / 59,1461,8653.5,2,1.18,1.00,0.63,0.0,0,Hike,07:47:15 GMT+05:30,07:47:15.249,07:47:14.661,07:47:14.681,43 P 786936 1425237,38.08,23.66,80
12.87900,77.64397,911,0.78,2023-11-26T02:17:17.000Z,gps,12.87876,77.64431,825,2.30,11.08,119.09,gps [GPS],00:00:02,11.8,0.0,,,,false,26 / 59,1463,8665.2,2,0.90,0.68,0.58,0.0,0,Hike,07:47:17 GMT+05:30,07:47:17.247,07:47:16.659,07:47:16.676,43 P 786946 1425231,39.87,24.78,80
12.87871,77.64443,910,1.56,2023-11-26T02:17:19.000Z,gps,12.87868,77.64449,824,2.20,10.56,113.53,gps [GPS],00:00:02,59.2,0.0,,,,false,28 / 59,1465,8724.5,2,1.04,0.89,0.53,0.0,0,Hike,07:47:19 GMT+05:30,07:47:19.372,07:47:18.784,07:47:18.807,43 P 786996 1425199,38.03,23.63,80
12.87866,77.64453,911,1.09,2023-11-26T02:17:21.000Z,gps,12.87860,77.64466,825,2.00,10.18,113.12,gps [GPS],00:00:02,12.1,0.0,,,,false,33 / 59,1467,8736.5,2,0.77,0.60,0.47,0.0,0,Hike,07:47:21 GMT+05:30,07:47:21.187,07:47:20.599,07:47:20.618,43 P 787007 1425194,36.64,22.77,80
12.87862,77.64462,912,0.88,2023-11-26T02:17:23.000Z,gps,12.87853,77.64484,827,2.20,10.04,109.68,gps [GPS],00:00:02,10.8,0.0,,,,false,33 / 59,1469,8747.3,2,0.75,0.59,0.46,0.0,0,Hike,07:47:23 GMT+05:30,07:47:23.172,07:47:22.584,07:47:22.595,43 P 787017 1425190,36.15,22.46,80
12.87861,77.64466,914,0.82,2023-11-26T02:17:24.000Z,gps,12.87850,77.64493,828,2.30,10.05,106.4,gps [GPS],00:00:01,4.6,0.0,,,,false,33 / 59,1470,8751.9,2,0.75,0.59,0.47,0.0,0,Hike,07:47:24 GMT+05:30,07:47:24.234,07:47:23.646,07:47:23.664,43 P 787021 1425188,36.18,22.48,80
12.87858,77.64474,917,0.73,2023-11-26T02:17:26.000Z,gps,12.87845,77.64511,831,2.20,10.36,105.44,gps [GPS],00:00:02,9.7,0.0,,,,false,32 / 59,1472,8761.6,2,0.76,0.60,0.47,0.0,0,Hike,07:47:26 GMT+05:30,07:47:26.247,07:47:25.659,07:47:25.677,43 P 787030 1425185,37.29,23.17,80
12.87841,77.64524,919,1.60,2023-11-26T02:17:28.000Z,gps,12.87839,77.64531,834,2.30,10.82,106.48,gps [GPS],00:00:02,57.5,0.0,,,,false,28 / 59,1474,8819.1,2,0.85,0.67,0.53,0.0,0,Hike,07:47:28 GMT+05:30,07:47:28.189,07:47:27.600,07:47:27.614,43 P 787085 1425167,38.97,24.21,80
12.87837,77.64539,920,2.20,2023-11-26T02:17:29.000Z,gps,12.87837,77.64541,835,2.40,10.84,106.04,gps [GPS],00:00:01,16.1,0.0,,,,false,27 / 59,1475,8835.2,2,1.13,0.98,0.55,0.0,0,Hike,07:47:29 GMT+05:30,07:47:29.192,07:47:28.603,07:47:28.619,43 P 787100 1425163,39.02,24.24,80
12.87836,77.64544,922,1.62,2023-11-26T02:17:30.000Z,gps,12.87834,77.64551,836,2.40,11.11,106.12,gps [GPS],00:00:01,6.5,0.0,,,,false,29 / 59,1476,8841.7,2,1.00,0.86,0.51,0.0,0,Hike,07:47:30 GMT+05:30,07:47:30.234,07:47:29.646,07:47:29.661,43 P 787107 1425161,40.01,24.86,80
12.87833,77.64554,922,1.18,2023-11-26T02:17:32.000Z,gps,12.87828,77.64571,836,2.50,10.69,103.15,gps [GPS],00:00:02,11.4,0.0,,,,false,29 / 59,1478,8853.1,2,1.05,0.91,0.52,0.0,0,Hike,07:47:32 GMT+05:30,07:47:32.200,07:47:31.612,07:47:31.627,43 P 787118 1425158,38.49,23.92,80
12.87831,77.64559,922,1.07,2023-11-26T02:17:33.000Z,gps,12.87825,77.64580,836,2.50,10.49,102.34,gps [GPS],00:00:01,5.2,0.0,,,,false,28 / 59,1479,8858.3,2,1.06,0.92,0.53,0.0,0,Hike,07:47:33 GMT+05:30,07:47:33.222,07:47:32.635,07:47:32.651,43 P 787123 1425157,37.78,23.47,80
12.87829,77.64568,920,0.91,2023-11-26T02:17:35.000Z,gps,12.87821,77.64595,834,2.40,8.80,105.35,gps [GPS],00:00:02,10.0,0.0,,,,false,32 / 59,1481,8868.3,2,0.91,0.77,0.48,0.0,0,Hike,07:47:35 GMT+05:30,07:47:35.223,07:47:34.635,07:47:34.647,43 P 787132 1425154,31.67,19.68,80
12.87827,77.64573,920,0.85,2023-11-26T02:17:36.000Z,gps,12.87818,77.64603,835,2.30,8.97,104.4,gps [GPS],00:00:01,5.3,0.0,,,,false,30 / 59,1482,8873.6,2,1.02,0.88,0.51,0.0,0,Hike,07:47:36 GMT+05:30,07:47:36.234,07:47:35.646,07:47:35.660,43 P 787137 1425152,32.28,20.06,80
12.87816,77.64607,920,2.10,2023-11-26T02:17:37.000Z,gps,12.87816,77.64610,835,2.20,8.66,104.77,gps [GPS],00:00:01,39.6,0.0,,,,false,30 / 59,1483,8913.2,2,0.85,0.67,0.53,0.0,0,Hike,07:47:37 GMT+05:30,07:47:37.239,07:47:36.650,07:47:36.669,43 P 787175 1425140,31.17,19.37,80
12.87815,77.64612,920,1.49,2023-11-26T02:17:38.000Z,gps,12.87813,77.64617,835,2.10,7.83,104.31,gps [GPS],00:00:01,5.7,0.0,,,,false,30 / 59,1484,8918.9,2,1.05,0.90,0.53,0.0,0,Hike,07:47:38 GMT+05:30,07:47:38.260,07:47:37.672,07:47:37.690,43 P 787181 1425139,28.20,17.52,80
12.87813,77.64619,919,1.09,2023-11-26T02:17:40.000Z,gps,12.87810,77.64630,833,2.30,5.24,98.9,gps [GPS],00:00:02,7.6,0.0,,,,false,30 / 59,1486,8926.5,2,0.81,0.64,0.51,0.0,0,Hike,07:47:40 GMT+05:30,07:47:40.242,07:47:39.654,07:47:39.678,43 P 787188 1425137,18.88,11.73,80
12.87813,77.64622,918,0.99,2023-11-26T02:17:41.000Z,gps,12.87811,77.64634,832,2.40,3.66,89.4,gps [GPS],00:00:01,2.7,0.0,,,,false,28 / 59,1487,8929.2,2,1.12,0.97,0.55,0.0,0,Hike,07:47:41 GMT+05:30,07:47:41.251,07:47:40.663,07:47:40.683,43 P 787191 1425137,13.17,8.18,80
12.87812,77.64625,916,0.84,2023-11-26T02:17:43.000Z,gps,12.87811,77.64635,830,2.30,0.00,78.65,gps [GPS],00:00:02,4.0,0.0,,,,false,29 / 59,1489,8933.1,2,0.84,0.66,0.53,0.0,0,Hike,07:47:43 GMT+05:30,07:47:43.245,07:47:42.657,07:47:42.676,43 P 787195 1425136,0.00,0.00,80
12.87812,77.64626,916,0.79,2023-11-26T02:17:44.000Z,gps,12.87811,77.64635,830,2.30,0.00,78.65,gps [GPS],00:00:01,1.3,0.0,,,,false,32 / 59,1490,8934.4,2,0.78,0.62,0.48,0.0,0,Hike,07:47:44 GMT+05:30,07:47:44.255,07:47:43.667,07:47:43.686,43 P 787196 1425136,0.00,0.00,80
12.87812,77.64627,916,0.75,2023-11-26T02:17:45.000Z,gps,12.87811,77.64635,830,2.30,0.00,78.65,gps [GPS],00:00:01,1.0,0.0,,,,false,32 / 59,1491,8935.5,2,0.78,0.61,0.48,0.0,0,Hike,07:47:45 GMT+05:30,07:47:45.257,07:47:44.669,07:47:44.680,43 P 787197 1425136,0.00,0.00,80
12.87811,77.64635,916,1.60,2023-11-26T02:17:47.000Z,gps,12.87811,77.64635,830,2.30,0.00,78.65,gps [GPS],00:00:02,8.4,0.0,,,,false,29 / 59,1493,8943.9,2,0.81,0.62,0.52,0.0,0,Hike,07:47:47 GMT+05:30,07:47:47.251,07:47:46.663,07:47:46.681,43 P 787206 1425135,0.00,0.00,80
12.87811,77.64635,916,0.96,2023-11-26T02:17:48.000Z,gps,12.87811,77.64635,830,1.20,0.00,78.65,gps [GPS],00:00:01,0.2,0.0,,,,false,29 / 59,1494,8944.1,2,0.81,0.62,0.52,0.0,0,Hike,07:47:48 GMT+05:30,07:47:48.257,07:47:47.669,07:47:47.690,43 P 787206 1425135,0.00,0.00,80
12.87811,77.64635,916,0.59,2023-11-26T02:17:50.000Z,gps,12.87811,77.64635,830,1.10,0.00,78.65,gps [GPS],00:00:02,0.1,0.0,,,,false,30 / 60,1496,8944.2,2,0.79,0.62,0.50,0.0,0,Hike,07:47:50 GMT+05:30,07:47:50.251,07:47:49.665,07:47:49.682,43 P 787206 1425135,0.00,0.00,80
12.87811,77.64635,916,0.49,2023-11-26T02:17:52.000Z,gps,12.87811,77.64635,830,1.40,0.00,78.65,gps [GPS],00:00:02,0.0,0.0,,,,false,32 / 60,1498,8944.2,2,0.76,0.60,0.47,0.0,0,Hike,07:47:52 GMT+05:30,07:47:52.251,07:47:51.663,07:47:51.682,43 P 787206 1425135,0.00,0.00,80
12.87809,77.64640,915,1.18,2023-11-26T02:17:54.000Z,gps,12.87808,77.64641,830,1.80,2.65,140.24,gps [GPS],00:00:02,5.5,0.0,,,,false,32 / 60,1500,8949.7,2,0.75,0.58,0.47,0.0,0,Hike,07:47:54 GMT+05:30,07:47:54.229,07:47:53.641,07:47:53.662,43 P 787211 1425133,9.53,5.92,80
12.87808,77.64641,915,1.02,2023-11-26T02:17:55.000Z,gps,12.87805,77.64643,830,2.00,3.81,148.32,gps [GPS],00:00:01,1.5,0.0,,,,false,32 / 60,1501,8951.2,2,0.85,0.71,0.48,0.0,0,Hike,07:47:55 GMT+05:30,07:47:55.239,07:47:54.651,07:47:54.673,43 P 787211 1425132,13.72,8.53,80
12.87805,77.64642,914,0.85,2023-11-26T02:17:57.000Z,gps,12.87797,77.64647,829,2.20,4.94,146.18,gps [GPS],00:00:02,3.5,0.0,,,,false,31 / 60,1503,8954.7,2,0.86,0.72,0.48,0.0,0,Hike,07:47:57 GMT+05:30,07:47:57.206,07:47:56.617,07:47:56.630,43 P 787213 1425129,17.79,11.06,80
12.87804,77.64643,914,0.79,2023-11-26T02:17:58.000Z,gps,12.87793,77.64649,828,2.30,5.06,148.96,gps [GPS],00:00:01,1.9,0.0,,,,false,22 / 60,1504,8956.6,2,1.23,1.08,0.58,0.0,0,Hike,07:47:58 GMT+05:30,07:47:58.212,07:47:57.624,07:47:57.637,43 P 787214 1425127,18.23,11.33,80
12.87800,77.64645,913,0.72,2023-11-26T02:18:00.000Z,gps,12.87784,77.64656,828,2.40,6.04,146.93,gps [GPS],00:00:02,4.3,0.0,,,,false,22 / 60,1506,8960.9,2,0.93,0.73,0.59,0.0,0,Hike,07:48:00 GMT+05:30,07:48:00.223,07:47:59.634,07:47:59.647,43 P 787217 1425123,21.76,13.52,80
12.87777,77.64660,913,1.73,2023-11-26T02:18:02.000Z,gps,12.87774,77.64663,828,2.50,4.86,151.56,gps [GPS],00:00:02,30.9,0.0,,,,false,22 / 60,1508,8991.8,2,0.91,0.70,0.58,0.0,0,Hike,07:48:02 GMT+05:30,07:48:02.247,07:48:01.659,07:48:01.678,43 P 787233 1425098,17.51,10.88,80
12.87774,77.64662,913,1.40,2023-11-26T02:18:03.000Z,gps,12.87770,77.64665,827,2.40,3.88,144.1,gps [GPS],00:00:01,3.2,0.0,,,,false,22 / 60,1509,8995.0,2,1.15,0.99,0.58,0.0,0,Hike,07:48:03 GMT+05:30,07:48:03.259,07:48:02.671,07:48:02.688,43 P 787235 1425095,13.98,8.69,80
12.87771,77.64665,912,1.08,2023-11-26T02:18:05.000Z,gps,12.87764,77.64670,826,2.40,4.52,139.88,gps [GPS],00:00:02,4.9,0.0,,,,false,21 / 60,1511,9000.0,2,1.19,1.03,0.60,0.0,0,Hike,07:48:05 GMT+05:30,07:48:05.249,07:48:04.661,07:48:04.686,43 P 787238 1425091,16.27,10.11,80
12.87767,77.64667,911,0.92,2023-11-26T02:18:07.000Z,gps,12.87755,77.64674,826,2.50,5.37,150.52,gps [GPS],00:00:02,4.8,0.0,,,,false,19 / 60,1513,9004.8,2,1.26,1.11,0.60,0.0,0,Hike,07:48:07 GMT+05:30,07:48:07.228,07:48:06.640,07:48:06.658,43 P 787241 1425087,19.33,12.01,80
12.87765,77.64668,911,0.86,2023-11-26T02:18:08.000Z,gps,12.87751,77.64677,826,2.40,5.86,151.13,gps [GPS],00:00:01,2.7,0.0,,,,false,21 / 60,1514,9007.4,2,1.23,1.08,0.58,0.0,0,Hike,07:48:08 GMT+05:30,07:48:08.235,07:48:07.647,07:48:07.667,43 P 787242 1425085,21.11,13.11,80
12.87744,77.64681,913,1.63,2023-11-26T02:18:10.000Z,gps,12.87740,77.64683,827,2.40,6.84,153.44,gps [GPS],00:00:02,27.0,0.0,,,,false,19 / 60,1516,9034.4,2,0.96,0.74,0.61,0.0,0,Hike,07:48:10 GMT+05:30,07:48:10.233,07:48:09.645,07:48:09.657,43 P 787256 1425061,24.61,15.29,80
12.87741,77.64682,914,1.37,2023-11-26T02:18:11.000Z,gps,12.87734,77.64686,828,2.50,6.81,152.12,gps [GPS],00:00:01,3.6,0.0,,,,false,20 / 60,1517,9038.0,2,1.26,1.11,0.60,0.0,0,Hike,07:48:11 GMT+05:30,07:48:11.274,07:48:10.685,07:48:10.702,43 P 787257 1425058,24.50,15.22,80
12.87735,77.64685,916,1.08,2023-11-26T02:18:13.000Z,gps,12.87723,77.64692,830,2.50,7.46,148.14,gps [GPS],00:00:02,7.2,0.0,,,,false,20 / 60,1519,9045.2,2,0.94,0.74,0.59,0.0,0,Hike,07:48:13 GMT+05:30,07:48:13.259,07:48:12.671,07:48:12.692,43 P 787261 1425052,26.85,16.68,80
12.87730,77.64688,916,0.93,2023-11-26T02:18:15.000Z,gps,12.87713,77.64699,831,2.60,7.22,147.55,gps [GPS],00:00:02,6.6,0.0,,,,false,21 / 60,1521,9051.8,2,1.23,1.08,0.58,0.0,0,Hike,07:48:15 GMT+05:30,07:48:15.233,07:48:14.645,07:48:14.666,43 P 787264 1425046,25.99,16.15,80
12.87728,77.64690,917,0.87,2023-11-26T02:18:16.000Z,gps,12.87708,77.64703,832,2.50,7.20,145.16,gps [GPS],00:00:01,3.6,0.0,,,,false,21 / 60,1522,9055.4,2,0.93,0.73,0.57,0.0,0,Hike,07:48:16 GMT+05:30,07:48:16.238,07:48:15.650,07:48:15.669,43 P 787266 1425043,25.92,16.11,80
12.87702,77.64708,918,1.73,2023-11-26T02:18:18.000Z,gps,12.87698,77.64711,832,2.50,8.06,147.98,gps [GPS],00:00:02,34.5,0.0,,,,false,20 / 60,1524,9089.8,2,1.23,1.08,0.59,0.0,0,Hike,07:48:18 GMT+05:30,07:48:18.206,07:48:17.617,07:48:17.636,43 P 787286 1425015,29.03,18.04,80
12.87695,77.64713,919,1.21,2023-11-26T02:18:20.000Z,gps,12.87685,77.64719,833,2.30,8.27,144.77,gps [GPS],00:00:02,9.3,0.0,,,,false,20 / 60,1526,9099.1,2,0.97,0.76,0.60,0.0,0,Hike,07:48:20 GMT+05:30,07:48:20.231,07:48:19.643,07:48:19.659,43 P 787291 1425007,29.79,18.51,80
12.87689,77.64717,920,0.98,2023-11-26T02:18:22.000Z,gps,12.87673,77.64729,834,2.50,8.58,144.76,gps [GPS],00:00:02,8.4,0.0,,,,false,21 / 60,1528,9107.6,2,1.23,1.08,0.59,0.0,0,Hike,07:48:22 GMT+05:30,07:48:22.205,07:48:21.617,07:48:21.628,43 P 787296 1425001,30.90,19.20,80
12.87683,77.64721,919,0.86,2023-11-26T02:18:24.000Z,gps,12.87659,77.64738,833,2.50,8.49,143.95,gps [GPS],00:00:02,8.1,0.0,,,,false,20 / 60,1530,9115.7,2,1.23,1.08,0.60,0.0,0,Hike,07:48:24 GMT+05:30,07:48:24.214,07:48:23.626,07:48:23.640,43 P 787301 1424994,30.58,19.00,80
12.87680,77.64724,919,0.82,2023-11-26T02:18:25.000Z,gps,12.87653,77.64744,834,2.60,8.67,142.43,gps [GPS],00:00:01,4.0,0.0,,,,false,18 / 60,1531,9119.7,2,1.31,1.13,0.66,0.0,0,Hike,07:48:25 GMT+05:30,07:48:25.239,07:48:24.651,07:48:24.669,43 P 787303 1424991,31.22,19.40,80
12.87677,77.64726,920,0.78,2023-11-26T02:18:26.000Z,gps,12.87648,77.64748,834,2.60,8.43,140.85,gps [GPS],00:00:01,4.1,0.0,,,,false,15 / 60,1532,9123.8,2,1.64,1.44,0.79,0.0,0,Hike,07:48:26 GMT+05:30,07:48:26.244,07:48:25.656,07:48:25.684,43 P 787306 1424988,30.35,18.86,80
12.87671,77.64730,920,0.72,2023-11-26T02:18:28.000Z,gps,12.87636,77.64759,834,2.70,8.51,135.44,gps [GPS],00:00:02,7.7,0.0,,,,false,13 / 60,1534,9131.5,2,1.71,1.49,0.84,0.0,0,Hike,07:48:28 GMT+05:30,07:48:28.239,07:48:27.651,07:48:27.675,43 P 787310 1424982,30.64,19.04,80
12.87666,77.64735,920,0.67,2023-11-26T02:18:30.000Z,gps,12.87624,77.64771,835,2.70,8.86,134.85,gps [GPS],00:00:02,8.3,0.0,,,,false,14 / 60,1536,9139.8,2,1.12,0.83,0.76,0.0,0,Hike,07:48:30 GMT+05:30,07:48:30.211,07:48:29.623,07:48:29.645,43 P 787316 1424975,31.88,19.81,80
12.87663,77.64737,921,0.65,2023-11-26T02:18:31.000Z,gps,12.87618,77.64776,835,2.70,9.30,139.48,gps [GPS],00:00:01,4.1,0.0,,,,false,14 / 60,1537,9143.9,2,1.66,1.47,0.78,0.0,0,Hike,07:48:31 GMT+05:30,07:48:31.241,07:48:30.653,07:48:30.669,43 P 787318 1424972,33.48,20.80,80
12.87657,77.64742,921,0.62,2023-11-26T02:18:33.000Z,gps,12.87606,77.64785,835,2.70,8.24,148.8,gps [GPS],00:00:02,8.5,0.0,,,,false,10 / 60,1539,9152.3,2,1.32,0.88,0.99,0.0,0,Hike,07:48:33 GMT+05:30,07:48:33.191,07:48:32.603,07:48:32.615,43 P 787324 1424966,29.67,18.44,80
12.87654,77.64745,920,0.60,2023-11-26T02:18:34.000Z,gps,12.87601,77.64789,835,2.60,7.44,154.14,gps [GPS],00:00:01,4.3,0.0,,,,false,12 / 60,1540,9156.6,2,1.83,1.63,0.84,0.0,0,Hike,07:48:34 GMT+05:30,07:48:34.249,07:48:33.660,07:48:33.675,43 P 787327 1424962,26.79,16.64,80
12.87651,77.64747,920,0.59,2023-11-26T02:18:35.000Z,gps,12.87596,77.64794,834,2.70,7.43,155.21,gps [GPS],00:00:01,4.0,0.0,,,,false,11 / 60,1541,9160.6,2,1.22,0.87,0.86,0.0,0,Hike,07:48:35 GMT+05:30,07:48:35.263,07:48:34.675,07:48:34.692,43 P 787329 1424959,26.75,16.62,80
12.87646,77.64752,922,0.56,2023-11-26T02:18:37.000Z,gps,12.87588,77.64802,836,2.60,7.03,141.89,gps [GPS],00:00:02,8.0,0.0,,,,false,13 / 60,1543,9168.5,2,1.14,0.85,0.76,0.0,0,Hike,07:48:37 GMT+05:30,07:48:37.252,07:48:36.664,07:48:36.687,43 P 787334 1424953,25.31,15.73,80
12.87642,77.64755,921,0.55,2023-11-26T02:18:38.000Z,gps,12.87581,77.64809,835,2.40,7.48,138.32,gps [GPS],00:00:01,4.9,0.0,,,,false,16 / 60,1544,9173.4,2,1.05,0.79,0.69,0.0,0,Hike,07:48:38 GMT+05:30,07:48:38.257,07:48:37.669,07:48:37.690,43 P 787337 1424950,26.93,16.73,80
12.87637,77.64760,923,0.52,2023-11-26T02:18:40.000Z,gps,12.87571,77.64816,837,2.60,8.27,136.24,gps [GPS],00:00:02,8.4,0.0,,,,false,17 / 60,1546,9181.8,2,1.45,1.29,0.67,0.0,0,Hike,07:48:40 GMT+05:30,07:48:40.247,07:48:39.658,07:48:39.677,43 P 787343 1424943,29.77,18.50,80
12.87631,77.64765,924,0.50,2023-11-26T02:18:42.000Z,gps,12.87561,77.64825,839,2.40,8.13,131.58,gps [GPS],00:00:02,8.8,0.0,,,,false,16 / 60,1548,9190.6,2,1.05,0.79,0.69,0.0,0,Hike,07:48:42 GMT+05:30,07:48:42.242,07:48:41.653,07:48:41.674,43 P 787349 1424937,29.27,18.19,80
12.87555,77.64832,925,1.68,2023-11-26T02:18:44.000Z,gps,12.87551,77.64836,840,2.40,8.69,138.36,gps [GPS],00:00:02,111.0,0.0,,,,false,17 / 60,1550,9301.5,2,1.45,1.29,0.67,0.0,0,Hike,07:48:44 GMT+05:30,07:48:44.191,07:48:43.603,07:48:43.617,43 P 787422 1424854,31.29,19.44,80
12.87552,77.64835,926,1.38,2023-11-26T02:18:45.000Z,gps,12.87545,77.64841,840,2.40,8.90,139.01,gps [GPS],00:00:01,4.9,0.0,,,,false,16 / 60,1551,9306.5,2,1.06,0.81,0.69,0.0,0,Hike,07:48:45 GMT+05:30,07:48:45.220,07:48:44.632,07:48:44.646,43 P 787425 1424850,32.03,19.90,80
12.87546,77.64840,927,1.09,2023-11-26T02:18:47.000Z,gps,12.87534,77.64852,842,2.50,8.47,136.73,gps [GPS],00:00:02,8.5,0.0,,,,false,17 / 60,1553,9315.0,2,1.45,1.29,0.67,0.0,0,Hike,07:48:47 GMT+05:30,07:48:47.202,07:48:46.614,07:48:46.628,43 P 787431 1424844,30.48,18.94,80
12.87543,77.64843,929,0.99,2023-11-26T02:18:48.000Z,gps,12.87529,77.64856,843,2.40,7.67,134.83,gps [GPS],00:00:01,4.4,0.0,,,,false,15 / 60,1554,9319.4,2,1.08,0.81,0.72,0.0,0,Hike,07:48:48 GMT+05:30,07:48:48.217,07:48:47.628,07:48:47.640,43 P 787434 1424841,27.63,17.17,80
12.87538,77.64848,929,0.85,2023-11-26T02:18:50.000Z,gps,12.87519,77.64865,844,2.40,7.14,135.02,gps [GPS],00:00:02,8.2,0.0,,,,false,16 / 60,1556,9327.6,2,1.48,1.30,0.70,0.0,0,Hike,07:48:50 GMT+05:30,07:48:50.192,07:48:49.603,07:48:49.616,43 P 787440 1424835,25.72,15.98,80
12.87517,77.64867,929,2.29,2023-11-26T02:18:51.000Z,gps,12.87515,77.64869,844,2.40,7.28,141.5,gps [GPS],00:00:01,31.2,0.0,,,,false,15 / 60,1557,9358.8,2,1.08,0.80,0.72,0.0,0,Hike,07:48:51 GMT+05:30,07:48:51.233,07:48:50.644,07:48:50.658,43 P 787461 1424812,26.20,16.28,80
12.87511,77.64872,930,1.36,2023-11-26T02:18:53.000Z,gps,12.87506,77.64876,845,2.40,5.68,149.36,gps [GPS],00:00:02,8.0,0.0,,,,false,15 / 60,1559,9366.7,2,1.53,1.34,0.74,0.0,0,Hike,07:48:53 GMT+05:30,07:48:53.227,07:48:52.639,07:48:52.658,43 P 787466 1424806,20.44,12.70,80
12.87509,77.64873,931,1.19,2023-11-26T02:18:54.000Z,gps,12.87504,77.64878,845,2.40,4.24,144.4,gps [GPS],00:00:01,2.6,0.0,,,,false,14 / 60,1560,9369.3,2,1.13,0.83,0.77,0.0,0,Hike,07:48:54 GMT+05:30,07:48:54.246,07:48:53.658,07:48:53.673,43 P 787468 1424804,15.26,9.48,80
12.87507,77.64876,932,0.98,2023-11-26T02:18:56.000Z,gps,12.87500,77.64883,846,2.50,3.37,130.75,gps [GPS],00:00:02,4.1,0.0,,,,false,14 / 60,1562,9373.4,2,1.71,1.54,0.74,0.0,0,Hike,07:48:56 GMT+05:30,07:48:56.231,07:48:55.643,07:48:55.664,43 P 787471 1424801,12.12,7.53,80
12.87505,77.64879,933,0.87,2023-11-26T02:18:58.000Z,gps,12.87496,77.64889,847,2.60,4.42,137.93,gps [GPS],00:00:02,3.8,0.0,,,,false,13 / 60,1564,9377.2,2,1.74,1.56,0.77,0.0,0,Hike,07:48:58 GMT+05:30,07:48:58.241,07:48:57.653,07:48:57.669,43 P 787474 1424799,15.91,9.88,80
12.87491,77.64892,933,1.73,2023-11-26T02:19:00.000Z,gps,12.87489,77.64894,848,2.50,5.65,147.23,gps [GPS],00:00:02,20.6,0.0,,,,false,15 / 60,1566,9397.8,2,1.06,0.81,0.68,0.0,0,Hike,07:49:00 GMT+05:30,07:49:00.207,07:48:59.619,07:48:59.630,43 P 787488 1424784,20.34,12.64,80
12.87489,77.64893,934,1.40,2023-11-26T02:19:01.000Z,gps,12.87484,77.64896,848,2.40,6.07,143.19,gps [GPS],00:00:01,3.3,0.0,,,,false,14 / 60,1567,9401.1,2,1.59,1.42,0.71,0.0,0,Hike,07:49:01 GMT+05:30,07:49:01.327,07:49:00.739,07:49:00.751,43 P 787490 1424781,21.87,13.59,79
12.87479,77.64900,934,1.59,2023-11-26T02:19:03.000Z,gps,12.87475,77.64903,848,2.40,6.23,134.8,gps [GPS],00:00:02,13.6,0.0,,,,false,14 / 60,1569,9414.7,2,1.72,1.55,0.74,0.0,0,Hike,07:49:03 GMT+05:30,07:49:03.193,07:49:02.605,07:49:02.618,43 P 787497 1424770,22.43,13.94,79
